frame_idx,t_s,type,team_id,from_player,to_player,note
549,21.96,touch,1,382.0,382,
550,22.0,touch,1,382.0,382,
551,22.04,touch,1,382.0,382,
552,22.08,touch,1,382.0,382,
553,22.12,pass,1,382.0,598,
554,22.16,touch,1,598.0,598,
555,22.2,touch,1,598.0,598,
556,22.24,touch,1,598.0,598,
557,22.28,touch,1,598.0,598,
558,22.32,touch,1,598.0,598,
559,22.36,touch,1,598.0,598,
560,22.4,touch,1,598.0,598,
561,22.44,touch,1,598.0,598,
562,22.48,touch,1,598.0,598,
563,22.52,touch,1,598.0,598,
564,22.56,touch,1,598.0,598,
565,22.6,touch,1,598.0,598,
566,22.64,touch,1,598.0,598,
567,22.68,touch,1,598.0,598,
568,22.72,touch,1,598.0,598,
569,22.76,touch,1,598.0,598,
570,22.8,touch,1,598.0,598,
571,22.84,touch,1,598.0,598,
572,22.88,touch,1,598.0,598,
573,22.92,touch,1,598.0,598,
574,22.96,touch,1,598.0,598,
575,23.0,touch,1,598.0,598,
576,23.04,touch,1,598.0,598,
577,23.08,touch,1,598.0,598,
578,23.12,touch,1,598.0,598,
579,23.16,touch,1,598.0,598,
580,23.2,touch,1,598.0,598,
581,23.24,touch,1,598.0,598,
582,23.28,touch,1,598.0,598,
583,23.32,touch,1,598.0,598,
584,23.36,touch,1,598.0,598,
585,23.4,touch,1,598.0,598,
586,23.44,touch,1,598.0,598,
587,23.48,touch,1,598.0,598,
588,23.52,touch,1,598.0,598,
589,23.56,touch,1,598.0,598,
590,23.6,touch,1,598.0,598,
591,23.64,touch,1,598.0,598,
592,23.68,touch,1,598.0,598,
593,23.72,touch,1,598.0,598,
594,23.76,touch,1,598.0,598,
595,23.8,touch,1,598.0,598,
596,23.84,touch,1,598.0,598,
597,23.88,touch,1,598.0,598,
598,23.92,touch,1,598.0,598,
599,23.96,touch,1,598.0,598,
600,24.0,touch,1,598.0,598,
601,24.04,touch,1,598.0,598,
602,24.08,touch,1,598.0,598,
603,24.12,touch,1,598.0,598,
604,24.16,touch,1,598.0,598,
605,24.2,touch,1,598.0,598,
606,24.24,touch,1,598.0,598,
607,24.28,touch,1,598.0,598,
608,24.32,touch,1,598.0,598,
609,24.36,touch,1,598.0,598,
610,24.4,touch,1,598.0,598,
611,24.44,touch,1,598.0,598,
612,24.48,touch,1,598.0,598,
613,24.52,touch,1,598.0,598,
614,24.56,touch,1,598.0,598,
615,24.6,touch,1,598.0,598,
616,24.64,touch,1,598.0,598,
617,24.68,touch,1,598.0,598,
618,24.72,touch,1,598.0,598,
619,24.76,touch,1,598.0,598,
620,24.8,touch,1,598.0,598,
621,24.84,touch,1,598.0,598,
622,24.88,touch,1,598.0,598,
623,24.92,touch,1,598.0,598,
624,24.96,touch,1,598.0,598,
625,25.0,touch,1,598.0,598,
626,25.04,touch,1,598.0,598,
627,25.08,touch,1,598.0,598,
628,25.12,turnover,0,598.0,607,1->0
629,25.16,touch,0,607.0,607,
630,25.2,touch,0,607.0,607,
631,25.24,touch,0,607.0,607,
632,25.28,touch,0,607.0,607,
633,25.32,touch,0,607.0,607,
634,25.36,touch,0,607.0,607,
635,25.4,touch,0,607.0,607,
636,25.44,touch,0,607.0,607,
637,25.48,touch,0,607.0,607,
638,25.52,touch,0,607.0,607,
639,25.56,touch,0,607.0,607,
640,25.6,touch,0,607.0,607,
641,25.64,touch,0,607.0,607,
642,25.68,touch,0,607.0,607,
643,25.72,touch,0,607.0,607,
644,25.76,touch,0,607.0,607,
645,25.8,touch,0,607.0,607,
646,25.84,touch,0,607.0,607,
647,25.88,touch,0,607.0,607,
648,25.92,touch,0,607.0,607,
649,25.96,touch,0,607.0,607,
650,26.0,touch,0,607.0,607,
651,26.04,touch,0,607.0,607,
652,26.08,touch,0,607.0,607,
653,26.12,touch,0,607.0,607,
654,26.16,touch,0,607.0,607,
655,26.2,touch,0,607.0,607,
656,26.24,touch,0,607.0,607,
657,26.28,touch,0,607.0,607,
658,26.32,touch,0,607.0,607,
659,26.36,touch,0,607.0,607,
660,26.4,touch,0,607.0,607,
661,26.44,touch,0,607.0,607,
662,26.48,touch,0,607.0,607,
663,26.52,touch,0,607.0,607,
664,26.56,touch,0,607.0,607,
665,26.6,touch,0,607.0,607,
666,26.64,touch,0,607.0,607,
667,26.68,touch,0,607.0,607,
668,26.72,touch,0,607.0,607,
669,26.76,touch,0,607.0,607,
670,26.8,touch,0,607.0,607,
671,26.84,touch,0,607.0,607,
672,26.88,touch,0,607.0,607,
673,26.92,touch,0,607.0,607,
674,26.96,touch,0,607.0,607,
675,27.0,touch,0,607.0,607,
676,27.04,touch,0,607.0,607,
677,27.08,touch,0,607.0,607,
678,27.12,touch,0,607.0,607,
679,27.16,touch,0,607.0,607,
680,27.2,touch,0,607.0,607,
681,27.24,touch,0,607.0,607,
682,27.28,touch,0,607.0,607,
683,27.32,touch,0,607.0,607,
684,27.36,touch,0,607.0,607,
685,27.4,touch,0,607.0,607,
686,27.44,touch,0,607.0,607,
687,27.48,touch,0,607.0,607,
688,27.52,touch,0,607.0,607,
689,27.56,touch,0,607.0,607,
690,27.6,touch,0,607.0,607,
691,27.64,touch,0,607.0,607,
692,27.68,touch,0,607.0,607,
693,27.72,touch,0,607.0,607,
694,27.76,touch,0,607.0,607,
695,27.8,touch,0,607.0,607,
696,27.84,turnover,1,607.0,603,0->1
697,27.88,touch,1,603.0,603,
698,27.92,touch,1,603.0,603,
699,27.96,touch,1,603.0,603,
700,28.0,touch,1,603.0,603,
701,28.04,touch,1,603.0,603,
702,28.08,touch,1,603.0,603,
703,28.12,touch,1,603.0,603,
704,28.16,touch,1,603.0,603,
705,28.2,touch,1,603.0,603,
706,28.24,touch,1,603.0,603,
707,28.28,touch,1,603.0,603,
708,28.32,touch,1,603.0,603,
709,28.36,touch,1,603.0,603,
710,28.4,touch,1,603.0,603,
711,28.44,touch,1,603.0,603,
712,28.48,touch,1,603.0,603,
713,28.52,touch,1,603.0,603,
714,28.56,touch,1,603.0,603,
715,28.6,touch,1,603.0,603,
716,28.64,touch,1,603.0,603,
717,28.68,touch,1,603.0,603,
718,28.72,touch,1,603.0,603,
719,28.76,touch,1,603.0,603,
720,28.8,touch,1,603.0,603,
721,28.84,touch,1,603.0,603,
722,28.88,touch,1,603.0,603,
723,28.92,touch,1,603.0,603,
724,28.96,touch,1,603.0,603,
725,29.0,touch,1,603.0,603,
726,29.04,touch,1,603.0,603,
727,29.08,touch,1,603.0,603,
728,29.12,touch,1,603.0,603,
729,29.16,touch,1,603.0,603,
730,29.2,touch,1,603.0,603,
731,29.24,touch,1,603.0,603,
732,29.28,touch,1,603.0,603,
733,29.32,touch,1,603.0,603,
734,29.36,touch,1,603.0,603,
735,29.4,touch,1,603.0,603,
736,29.44,touch,1,603.0,603,
737,29.48,touch,1,603.0,603,
738,29.52,touch,1,603.0,603,
739,29.56,touch,1,603.0,603,
740,29.6,touch,1,603.0,603,
741,29.64,touch,1,603.0,603,
742,29.68,touch,1,603.0,603,
743,29.72,touch,1,603.0,603,
744,29.76,touch,1,603.0,603,
745,29.8,touch,1,603.0,603,
746,29.84,touch,1,603.0,603,
747,29.88,touch,1,603.0,603,
748,29.92,touch,1,603.0,603,
749,29.96,touch,1,603.0,603,
750,30.0,touch,1,603.0,603,
751,30.04,touch,1,603.0,603,
752,30.08,touch,1,603.0,603,
753,30.12,touch,1,603.0,603,
754,30.16,touch,1,603.0,603,
755,30.2,touch,1,603.0,603,
756,30.24,touch,1,603.0,603,
757,30.28,touch,1,603.0,603,
758,30.32,touch,1,603.0,603,
759,30.36,touch,1,603.0,603,
760,30.4,touch,1,603.0,603,
