frame,x,y,speed_kmh,cumulative_dist_m
705,-50.15722,37.49072,24.49949,
706,-50.59914,37.330307,50.77451,
707,-51.270367,37.088524,77.05208,
708,-52.17684,36.7732,103.6533,
709,-53.317463,36.378418,130.35693,
710,-54.691483,35.905876,156.9246,
711,-56.30169,35.353947,183.83464,
712,-57.911892,34.802017,183.83424,
713,-59.5221,34.25009,183.83449,
714,-61.132305,33.698166,183.83449,
715,-62.742508,33.146236,183.83424,
716,-64.352715,32.594307,183.83464,
717,-65.73801,32.1137,158.35966,
718,-66.89839,31.704414,132.88867,
719,-67.83386,31.366451,107.42195,
720,-68.54442,31.099808,81.96542,
721,-69.03007,30.904484,56.533276,
722,-69.2908,30.780483,31.181646,
723,-69.32663,30.727804,6.880458,
724,-69.36246,30.675121,6.880799,
725,-69.398285,30.622444,6.880288,
726,-69.434105,30.569767,6.8798246,
727,-69.41739,30.585794,2.5010896,
728,-69.34812,30.670527,11.819697,
729,-69.22632,30.823967,21.158083,
730,-67.580246,31.518696,192.96072,
731,-64.409935,32.75471,367.49536,
732,-61.239174,33.992348,367.60425,
733,-58.083225,35.231274,366.16534,
734,-54.97606,36.403053,358.64374,
735,-51.931896,37.51381,349.9717,
736,-48.9458,38.55854,341.66644,
737,-47.486217,39.06252,166.76744,
738,-48.996544,38.62814,169.72745,
739,-51.952957,37.795067,331.72684,
740,-54.87674,36.941055,328.96307,
741,-57.78646,36.065826,328.1584,
742,-60.64801,35.193108,323.10056,
743,-63.492325,34.284576,322.47638,
744,-66.32928,33.375553,321.73523,
745,-67.715454,32.863647,159.58928,
746,-67.65086,32.748863,14.224607,
747,-67.599,32.653778,11.697514,
748,-67.55985,32.578392,9.173962,
749,-67.55329,32.492863,9.264307,
750,-67.55334,32.44052,5.652879,
751,-67.553375,32.388184,5.652467,
752,-67.55341,32.33584,5.6532903,
753,-67.55347,32.2835,5.652468,
754,-67.55351,32.23116,5.652879,
755,-67.577835,32.118706,12.425804,
756,-67.63237,31.906456,23.66753,
757,-67.707085,31.66356,27.44567,
758,-67.56233,31.510761,22.731625,
759,-67.19812,31.448057,39.91359,
760,-66.61444,31.475449,63.106724,
761,-65.811295,31.592936,87.66295,
762,-64.764404,31.860628,116.7019,
763,-63.46783,32.318214,148.49461,
764,-61.931618,32.896545,177.2785,
765,-60.3954,33.47488,177.27905,
766,-58.859184,34.05321,177.2789,
767,-57.32297,34.631542,177.2785,
768,-55.786766,35.209873,177.27774,
769,-54.486984,35.701073,150.06596,
770,-53.42501,36.102352,122.60797,
771,-52.600853,36.413715,95.149345,
772,-52.009575,36.627632,67.90874,
773,-51.661057,36.74507,39.71949,
774,-51.545765,36.7702,12.743789,
775,-51.672615,36.69725,15.803627,
776,-51.79421,36.61742,15.709388,
777,-51.906338,36.540634,14.677297,
778,-52.015858,36.464294,14.418048,
779,-52.1277,36.395927,14.157035,
780,-52.23483,36.32407,13.931552,
781,-52.34613,36.249233,14.485107,
782,-52.447723,36.181614,13.180209,
783,-52.556377,36.11447,13.794356,
784,-52.66881,36.047344,14.142456,
785,-52.785877,35.975826,14.815744,
786,-52.907574,35.89991,15.490871,
787,-53.019997,35.830204,14.286174,
788,-53.13163,35.755894,14.483285,
789,-53.242172,35.679844,14.490995,
790,-53.345707,35.606213,13.7211,
791,-53.45519,35.52752,14.561555,
792,-53.562927,35.45078,14.285689,
793,-53.66891,35.375988,14.009327,
794,-53.777355,35.30181,14.189713,
795,-53.88643,35.23184,13.995599,
796,-53.99723,35.168114,13.804507,
797,-54.11448,35.10684,14.287832,
798,-54.231308,35.048813,14.088076,
799,-54.343025,34.98985,13.642868,
800,-54.453384,34.928505,13.636365,
801,-54.575672,34.871548,14.569365,
802,-54.699646,34.8218,14.426925,
803,-54.829464,34.76993,15.098013,
804,-54.960545,34.718258,15.217011,
805,-55.092884,34.666775,15.336095,
806,-55.231182,34.61967,15.778767,
807,-55.37168,34.578384,15.815481,
808,-55.507954,34.53739,15.368887,
809,-55.644226,34.496403,15.368771,
810,-55.244823,34.117558,59.45359,
811,-54.309757,33.400864,127.238434,
812,-53.637794,32.85409,93.5615,
813,-53.22893,32.47725,60.052197,
814,-53.083168,32.270325,27.33588,
815,-53.2005,32.23333,13.286866,
816,-53.32196,32.1912,13.884372,
817,-53.96389,32.488888,76.42032,
818,-55.138363,33.121796,144.08829,
819,-56.03853,33.588287,109.496895,
820,-56.674927,33.88616,75.88734,
821,-57.03013,34.01818,40.92577,
822,-57.118843,33.981438,10.3704405,
823,-57.186996,33.952034,8.016379,
824,-57.264374,33.925617,8.830341,
825,-55.79621,33.460052,166.34283,
826,-52.79058,32.549202,339.18643,
827,-49.67085,31.62298,351.46677,
828,-46.952694,30.811512,306.36316,
829,-44.621426,30.117714,262.69025,
830,-42.690067,29.540527,217.70207,
831,-41.14818,29.077217,173.87926,
832,-41.53845,29.174507,43.43912,
833,-43.860878,29.832401,260.69202,
834,-46.68157,30.623182,316.37967,
835,-49.502262,31.413961,316.37997,
836,-51.924576,32.090492,271.62155,
837,-53.94661,32.653736,226.6936,
838,-55.568367,33.10369,181.76617,
839,-56.78984,33.440357,136.83826,
840,-57.614185,33.66249,92.204895,
841,-58.04039,33.77255,47.540016,
842,-58.07708,33.768032,3.992405,
843,-58.118645,33.76644,4.4922996,
844,-58.174183,33.766525,5.9981294,
845,-58.22203,33.77308,5.2158036,
846,-58.275436,33.77652,5.779781,
847,-58.32345,33.787266,5.3135643,
848,-58.374096,33.796925,5.5685344,
849,-58.40533,33.807255,3.5530555,
850,-58.434525,33.819817,3.4324315,
851,-58.454517,33.834908,2.705286,
852,-58.49616,33.847435,4.69636,
853,-58.546192,33.86698,5.801343,
854,-58.612865,33.886837,7.5132346,
855,-58.689133,33.91293,8.705571,
856,-58.788467,33.946007,11.307289,
857,-55.96758,33.269924,313.28375,
858,-50.22649,31.884682,637.8312,
859,-47.42364,31.217678,311.16098,
860,-47.55904,31.268911,15.634918,
861,-47.704025,31.31218,16.34081,
862,-47.854576,31.362537,17.144966,
863,-48.00706,31.419931,17.596285,
864,-48.710968,31.630169,79.3403,
865,-49.9663,31.993248,141.13278,
866,-45.9054,31.082066,449.48212,
867,-38.775898,29.423645,790.5433,
868,-35.28021,28.62759,387.1999,
869,-35.422348,28.678852,16.318869,
870,-35.57202,28.729425,17.062565,
871,-38.107025,29.3382,281.56427,
872,-38.972343,29.5635,96.57011,
873,-38.167965,29.405321,88.53663,
874,-37.373028,29.246258,87.55504,
875,-32.817795,28.211311,504.5029,
876,-24.4938,26.306664,922.225,
877,-16.049946,24.37252,935.554,
878,-7.4887877,22.41552,948.4544,
879,-2.8653512,21.377338,511.76486,
880,-2.179635,21.257978,75.1709,
881,-1.5048662,21.147816,73.839836,
882,-0.83661735,21.03599,73.1744,
883,-0.18334264,20.916323,71.72761,
884,0.45948663,20.79355,70.68041,
885,1.0927813,20.66669,69.754585,
886,1.7156879,20.547514,68.49412,
887,2.320312,20.429714,66.52722,
888,2.9066541,20.31329,64.56121,
889,3.4747138,20.198238,62.596092,
890,4.024491,20.084564,60.631832,
891,4.566431,19.975372,59.705734,
892,5.091432,19.876009,57.706684,
893,5.6015906,19.77544,56.157482,
894,6.1031327,19.681631,55.105892,
895,6.6045117,19.402542,61.972763,
896,7.105729,18.938179,73.79269,
897,7.606784,18.288536,88.605545,
898,8.107676,17.453611,105.15405,
899,8.581795,16.622982,103.29306,
900,9.027899,15.795905,101.48925,
901,9.447655,14.970729,99.9867,
902,9.829682,14.347904,78.91066,
903,10.173983,13.927431,58.692837,
904,10.480557,13.70931,40.635147,
905,10.749402,13.69354,29.085121,
906,11.019705,13.691179,29.193811,
907,11.291467,13.702228,29.374529,
908,11.564689,13.726686,29.625961,
909,11.842293,13.756138,30.149506,
910,12.124282,13.7905855,30.681215,
911,12.410656,13.830028,31.220366,
912,12.680142,13.885915,29.723808,
913,12.928358,13.953251,27.7762,
914,13.155302,14.032038,25.944946,
915,13.360973,14.122274,24.256363,
916,13.548465,14.202551,22.027058,
917,13.717775,14.272869,19.799885,
918,13.865965,14.344183,17.761257,
919,14.014306,14.405043,17.31675,
920,14.162798,14.455446,16.935818,
921,14.311441,14.495396,16.623175,
922,14.460236,14.52489,16.382435,
923,14.599115,14.571788,15.83112,
924,14.737483,14.639291,16.62718,
925,14.863915,14.713845,15.851927,
926,14.978414,14.795451,15.185179,
927,15.080976,14.8841095,14.64157,
928,15.171601,14.979818,14.235207,
929,15.287178,15.119788,19.604166,
930,15.434677,15.297571,24.948414,
931,15.604698,15.509964,29.38272,
932,15.811605,15.759566,35.014645,
933,16.055399,16.046381,40.654205,
934,16.336073,16.370403,46.29766,
935,16.653635,16.731636,51.945053,
936,16.971197,17.092869,51.945053,
937,17.28876,17.454102,51.945053,
938,17.606321,17.815336,51.94521,
939,17.923882,18.176569,51.944916,
940,18.241444,18.537802,51.945053,
941,18.559006,18.899033,51.944897,
942,18.876568,19.260265,51.945053,
943,19.19413,19.6215,51.94521,
944,19.303175,20.021294,44.754986,
945,19.203703,20.459646,48.545685,
946,19.144287,20.866354,44.390682,
947,19.089664,21.22966,39.678043,
948,19.111496,21.571575,37.00203,
949,19.169012,21.880571,33.944786,
950,19.262215,22.156647,31.469412,
951,19.59962,22.361246,42.616066,
952,20.181225,22.494366,64.437546,
953,20.758461,22.626217,63.94715,
954,21.366589,22.768547,67.45264,
955,21.933949,22.899353,62.882294,
956,22.501307,23.030159,62.882095,
957,23.073381,23.111374,62.403584,
958,23.65017,23.142998,62.386654,
959,24.231672,23.125032,62.83228,
960,24.81789,23.057476,63.73054,
961,25.408823,22.94033,65.06268,
962,26.004475,22.773592,66.80326,
963,26.604836,22.557264,68.9198,
964,27.205196,22.340937,68.9198,
965,27.80556,22.12461,68.91993,
966,28.40592,21.908283,68.9198,
967,28.993734,21.739307,66.05491,
968,29.45945,21.87248,52.31325,
969,29.803064,22.3078,59.89614,
970,30.127163,22.777649,61.644974,
971,,,,
972,,,,
973,,,,
974,,,,
975,,,,
976,,,,
977,,,,
978,,,,
979,,,,
980,,,,
981,,,,
982,,,,
983,,,,
984,,,,
985,,,,
986,,,,
987,,,,
988,,,,
989,,,,
990,,,,
991,,,,
992,,,,
993,,,,
994,,,,
995,,,,
996,,,,
997,,,,
998,,,,
999,,,,
1000,,,,
